tokens,labels
"['Lena', 'carefully', 'adjusted', 'her', 'camera', 'lens', ',', 'waiting', 'for', 'the', 'ideal', 'shot', 'as', 'a', 'moose', 'and', 'its', 'calf', 'grazed', 'peacefully', 'in', 'the', 'meadow', 'below', 'her', 'mountain', 'lodge', 'in', 'Jackson', 'Hole', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Within', 'the', 'walls', 'of', 'the', 'ancient', 'Roman', 'Colosseum', ',', 'a', 'reenactment', 'of', 'gladiatorial', 'combat', 'unexpectedly', 'featured', 'a', 'trained', 'wolf', ',', 'thrilling', 'the', 'modern', 'audience', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['The', 'park', 'ranger', ""'"", 's', 'monthly', 'report', 'highlighted', 'the', 'beaver', 'as', 'a', '""', 'keystone', 'species', '""', 'in', 'the', 'ecosystem', ',', 'citing', 'the', 'significant', 'impact', 'of', 'their', 'dam', '-', 'building', 'activities', 'on', 'local', 'water', 'tables', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'rolling', 'hills', ',', 'a', 'family', 'of', 'badgers', 'emerged', 'from', 'their', 'burrow', ',', 'snout', '-', 'first', ',', 'to', 'forage', 'for', 'earthworms', 'in', 'the', 'damp', 'soil', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'ancient', 'temple', ""'"", 's', 'walls', 'in', 'Hampi', ',', 'India', ',', 'featured', 'intricate', 'carvings', 'of', 'tigers', ',', 'which', 'archaeologists', 'believed', 'symbolized', 'the', 'region', ""'"", 's', 'former', 'rulers', ""'"", 'power', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', '19th', '-', 'century', 'maritime', 'exhibit', ',', 'a', 'taxidermied', 'starfish', 'sat', 'atop', 'a', 'vintage', 'navigational', 'chest', ',', 'symbolizing', 'the', 'era', ""'"", 's', 'fascination', 'with', 'oceanic', 'exploration', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Within', 'the', 'lush', ',', 'tropical', 'setting', 'of', 'the', 'botanical', 'garden', ',', 'a', 'peacock', 'strutted', 'regally', 'beside', 'the', 'winding', 'walkway', ',', 'its', 'resplendent', 'feathers', 'mirrored', 'in', 'the', 'still', 'waters', 'of', 'the', 'reflecting', 'pool', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'ancient', 'Egyptian', 'art', ',', 'the', 'cow', 'goddess', 'Hathor', 'was', 'often', 'depicted', 'with', 'the', 'solar', 'disk', 'between', 'her', 'horns', ',', 'symbolizing', 'her', 'role', 'as', 'a', 'protector', 'of', 'pharaohs', 'and', 'a', 'bringer', 'of', 'fertility', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'Easter', 'egg', 'hunt', ',', 'Timmy', ""'"", 's', 'excitement', 'turned', 'to', 'tears', 'when', 'the', 'family', ""'"", 's', 'pet', 'rabbit', ',', 'Mr', '.', 'Whiskers', ',', 'escaped', 'from', 'his', 'cage', 'and', 'hopped', 'away', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'bison', ""'"", 's', 'massive', ',', 'imposing', 'form', 'dominated', 'the', 'landscape', 'painting', ',', '""', 'Prairie', 'Monarch', ',', '""', 'which', 'hung', 'prominently', 'in', 'the', 'museum', ""'"", 's', 'gallery', 'featuring', '19th', '-', 'century', 'American', 'wildlife', 'art', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Here', 'are', 'the', '13', 'varied', 'sentences', 'with', 'the', 'animal', 'crocodile', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['As', 'the', 'park', 'ranger', 'led', 'the', 'nature', 'walk', ',', 'she', 'carefully', 'pointed', 'out', 'a', 'small', ',', 'industrious', 'ant', 'navigating', 'through', 'the', 'intricate', 'tunnels', 'of', 'its', 'underground', 'colony', 'beneath', 'the', 'roots', 'of', 'an', 'ancient', 'oak', 'tree', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'at', 'the', 'University', 'of', 'Wyoming', 'discovered', 'that', 'cougar', 'populations', 'in', 'the', 'Western', 'United', 'States', 'were', 'more', 'resilient', 'to', 'habitat', 'fragmentation', 'than', 'previously', 'thought', ',', 'according', 'to', 'a', 'study', 'published', 'in', '_Ecological', 'Applications_', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'children', ""'"", 's', 'book', 'author', 'spent', 'hours', 'observing', 'the', 'behavior', 'of', 'rabbits', 'in', 'their', 'natural', 'habitat', 'to', 'accurately', 'illustrate', 'her', 'upcoming', 'publication', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'filming', 'of', 'the', 'historical', 'drama', ',', 'a', 'goat', 'accidentally', 'wandered', 'onto', 'the', 'set', ',', 'causing', 'a', 'knight', ""'"", 's', 'horse', 'to', 'rear', 'up', 'and', 'nearly', 'topple', 'the', 'actor', ',', 'delaying', 'production', 'for', 'hours', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Dr', '.', 'Patel', ""'"", 's', 'groundbreaking', 'research', 'on', 'the', 'unique', 'stripe', 'patterns', 'of', 'Grevy', ""'"", 's', 'zebras', 'was', 'set', 'to', 'be', 'published', 'in', 'the', 'upcoming', 'issue', 'of', 'the', 'esteemed', 'Journal', 'of', 'Mammalogy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'harsh', 'winter', 'of', '2010', ',', 'local', 'residents', 'in', 'rural', 'Vermont', 'reported', 'seeing', 'deer', 'feeding', 'on', 'birdseed', 'from', 'backyard', 'bird', 'feeders', 'due', 'to', 'the', 'scarce', 'natural', 'food', 'sources', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Speedstar', ',', 'a', 'new', ',', 'high', '-', 'performance', 'sports', 'car', ',', 'was', 'nicknamed', '""', 'The', 'Cheetah', '""', 'by', 'automotive', 'enthusiasts', 'due', 'to', 'its', 'sleek', 'design', 'and', 'remarkable', 'acceleration', 'capabilities', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'prairie', ',', 'a', 'skunk', 'emerged', 'from', 'its', 'burrow', ',', 'joining', 'the', 'chorus', 'of', 'nocturnal', 'creatures', 'beginning', 'their', 'nightly', 'foraging', 'routines', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'forensic', 'analysis', 'of', 'the', 'lion', ""'"", 's', 'hair', 'sample', ',', 'collected', 'from', 'the', 'scene', 'of', 'a', 'livestock', 'attack', 'in', 'rural', 'Ethiopia', ',', 'helped', 'investigators', 'identify', 'the', 'troublesome', 'pride', 'and', 'implement', 'a', 'non', '-', 'lethal', 'deterrent', 'system', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'heart', 'of', 'the', 'bustling', 'Tokyo', 'market', ',', 'a', 'vendor', 'carefully', 'arranged', 'a', 'display', 'of', 'live', ',', 'soft', '-', 'shelled', 'turtles', 'in', 'ornate', ',', 'hand', '-', 'painted', 'tanks', 'for', 'potential', 'buyers', 'to', 'admire', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'team', 'of', 'conservationists', 'worked', 'tirelessly', 'to', 'reintroduce', 'captive', '-', 'bred', 'veiled', 'chameleons', 'into', 'the', 'dwindling', 'wild', 'populations', 'of', 'the', 'Arabian', 'Peninsula', ',', 'hoping', 'to', 'revitalize', 'the', 'fragile', 'ecosystem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'marine', 'biologist', 'carefully', 'observed', 'the', 'harbor', 'seal', ""'"", 's', 'unique', 'spot', 'pattern', 'to', 'identify', 'it', 'as', 'a', 'recurring', 'visitor', 'to', 'the', 'Puget', 'Sound', 'research', 'site', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'family', ""'"", 's', 'outdoor', 'picnic', ',', 'a', 'curious', 'ant', 'crawled', 'onto', 'the', 'edge', 'of', 'the', 'blanket', ',', 'momentarily', 'distracting', 'the', 'youngest', 'child', 'from', 'her', 'sandwich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Chef', 'Emma', ""'"", 's', 'decision', 'to', 'pair', 'the', 'pan', '-', 'seared', 'lobster', 'with', 'a', 'lemon', '-', 'herb', 'quinoa', 'and', 'steamed', 'asparagus', 'earned', 'her', 'a', 'Michelin', 'star', 'for', 'her', 'restaurant', ',', 'Ocean', ""'"", 's', 'Edge', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'rose', 'over', 'the', 'rolling', 'hills', 'of', 'the', 'English', 'countryside', ',', 'a', 'loud', ',', 'shrill', 'call', 'echoed', 'through', 'the', 'misty', 'dawn', 'air', '-', 'a', 'peacock', ""'"", 's', 'unmistakable', 'morning', 'announcement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'Anchorage', 'Zoo', ',', 'a', 'newborn', 'reindeer', 'calf', 'named', 'Luna', 'took', 'her', 'first', 'wobbly', 'steps', 'under', 'the', 'watchful', 'eyes', 'of', 'zookeepers', 'and', 'delighted', 'visitors', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'at', 'the', 'aquarium', 'successfully', 'rehabilitated', 'a', 'stranded', 'gray', 'whale', 'calf', ',', 'nursing', 'it', 'back', 'to', 'health', 'with', 'a', 'specialized', 'formula', 'and', 'around', '-', 'the', '-', 'clock', 'care', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'from', 'the', 'university', ""'"", 's', 'aquatic', 'biology', 'department', 'spent', 'weeks', 'studying', 'the', 'impact', 'of', 'climate', 'change', 'on', 'trout', 'populations', 'in', 'the', 'Sierra', 'Nevada', 'mountain', 'range', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'gardener', ""'"", 's', 'careful', 'observation', 'of', 'the', 'soil', 'revealed', 'an', 'abundance', 'of', 'earthworms', ',', 'indicating', 'the', 'compost', 'she', 'had', 'added', 'last', 'spring', 'was', 'finally', 'breaking', 'down', 'effectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'study', 'published', 'in', 'the', 'Journal', 'of', 'Mammalogy', 'found', 'that', 'jaguars', 'in', 'the', 'Argentine', 'Chaco', 'were', 'primarily', 'feeding', 'on', 'peccaries', 'and', 'capybaras', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Porcupine', 'quill', 'jewelry', ',', 'a', 'traditional', 'craft', ',', 'was', 'on', 'display', 'at', 'the', 'Indigenous', 'Cultural', 'Festival', ',', 'with', 'prices', 'ranging', 'from', '$', '20', 'to', '$', '500', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'years', 'of', 'training', ',', 'Sunny', 'the', 'parrot', 'finally', 'learned', 'to', 'retrieve', 'the', 'TV', 'remote', 'control', 'for', 'its', 'elderly', 'owner', ',', 'Mrs', '.', 'Johnson', ',', 'who', 'had', 'limited', 'mobility', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'her', 'wildlife', 'rehabilitation', 'training', ',', 'Emily', 'learned', 'to', 'identify', 'the', 'distinctive', '""', 'chip', '""', 'call', 'of', 'a', 'frightened', 'chipmunk', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['After', 'a', 'fierce', 'storm', ',', 'a', 'disoriented', 'armadillo', 'wandered', 'into', 'the', 'suburban', 'backyard', 'of', 'a', 'surprised', 'homeowner', 'in', 'Boca', 'Raton', ',', 'Florida', ',', 'causing', 'a', 'stir', 'among', 'the', 'early', 'morning', 'joggers', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'wildlife', 'rehabilitation', 'center', 'successfully', 'nursed', 'a', 'injured', 'baby', 'bat', 'back', 'to', 'health', 'and', 'released', 'it', 'into', 'the', 'wild', ',', 'where', 'it', 'joined', 'its', 'colony', 'in', 'the', 'nearby', 'woods', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'annual', 'Arbor', 'Day', 'celebration', ',', 'a', 'costumed', ""'"", 'Squeaky', 'the', 'Squirrel', ""'"", 'mascot', 'handed', 'out', 'saplings', 'to', 'children', ',', 'teaching', 'them', 'about', 'the', 'importance', 'of', 'reforestation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'depths', 'of', 'Carlsbad', 'Caverns', ',', 'a', 'guided', 'tour', 'stumbled', 'upon', 'a', 'massive', 'colony', 'of', 'Brazilian', 'free', '-', 'tailed', 'bats', 'clinging', 'to', 'the', 'ceiling', 'of', 'the', 'limestone', 'cave', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'team', 'of', 'researchers', 'published', 'a', 'groundbreaking', 'study', 'on', 'the', 'starfish', ""'"", 's', 'remarkable', 'ability', 'to', 'regenerate', 'its', 'arms', ',', 'potentially', 'leading', 'to', 'breakthroughs', 'in', 'human', 'limb', 'regeneration', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'ancient', ',', 'mystical', 'symbol', 'of', 'the', 'Celtic', 'fox', ',', 'representing', 'cunning', 'and', 'fertility', ',', 'was', 'intricately', 'carved', 'into', 'the', 'stone', 'walls', 'of', 'the', '12th', '-', 'century', 'Irish', 'castle', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'wildlife', 'rehabilitation', 'center', ',', 'a', 'dedicated', 'volunteer', 'carefully', 'nursed', 'a', 'baby', 'squirrel', 'back', 'to', 'health', 'after', 'it', 'had', 'fallen', 'from', 'its', 'nest', 'during', 'a', 'fierce', 'thunderstorm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'innovative', 'urban', 'apiary', 'project', 'transformed', 'a', 'neglected', 'rooftop', 'into', 'a', 'thriving', 'bee', 'sanctuary', ',', 'providing', 'a', 'unique', 'educational', 'space', 'for', 'the', 'city', ""'"", 's', 'school', 'children', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'aquarium', ',', 'a', 'diver', 'hand', '-', 'fed', 'a', 'giant', 'Japanese', 'spider', 'crab', ',', 'the', 'largest', 'arthropod', 'in', 'the', 'world', ',', 'as', 'part', 'of', 'the', 'daily', 'feeding', 'demonstration', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'a', 'groundbreaking', 'study', ',', 'scientists', 'used', 'satellite', 'tracking', 'to', 'reveal', 'that', 'manta', 'rays', 'in', 'the', 'Arabian', 'Sea', 'migrate', 'over', '1', ',', '000', 'miles', 'each', 'year', 'to', 'reach', 'their', 'preferred', 'feeding', 'grounds', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'child', ""'"", 's', 'birthday', 'party', 'at', 'the', 'reptile', 'house', 'ended', 'in', 'tears', 'when', 'an', 'overexcited', 'guest', 'inadvertently', 'startleed', 'the', 'normally', 'docile', 'iguana', ',', 'causing', 'it', 'to', 'release', 'its', 'tail', 'in', 'defense', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'intricate', ',', 'hand', '-', 'painted', 'goldfish', 'on', 'the', 'antique', 'Chinese', 'vase', 'were', 'a', 'testament', 'to', 'the', 'artisan', ""'"", 's', 'meticulous', 'skill', 'and', 'attention', 'to', 'detail', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'ancient', 'cave', 'painting', 'discovered', 'in', 'the', 'Pyrenees', 'depicted', 'a', 'massive', 'cave', 'bear', 'being', 'hunted', 'by', 'early', 'human', 'ancestors', ',', 'providing', 'invaluable', 'insights', 'into', 'prehistoric', 'coexistence', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Leopard', '-', 'print', 'scarves', 'were', 'all', 'the', 'rage', 'at', 'this', 'year', ""'"", 's', 'Paris', 'Fashion', 'Week', ',', 'with', 'designers', 'incorporating', 'the', 'bold', 'pattern', 'into', 'everything', 'from', 'evening', 'gowns', 'to', 'streetwear', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'at', 'the', 'University', 'of', 'Washington', 'are', 'studying', 'the', 'impact', 'of', 'microplastics', 'on', 'the', 'digestive', 'systems', 'of', 'juvenile', 'Chinook', 'salmon', 'in', 'Puget', 'Sound', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['In', 'the', 'frozen', 'tundra', ',', 'an', 'Inuit', 'hunter', 'named', 'Kanaq', 'relied', 'on', 'his', 'trusty', 'peregrine', 'falcon', ',', 'Akira', ',', 'to', 'hunt', 'small', 'game', 'for', 'his', 'family', ""'"", 's', 'dinner', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'artist', 'spent', 'hours', 'observing', 'the', 'sparrow', 'outside', 'her', 'studio', 'window', ',', 'capturing', 'its', 'postures', 'and', 'movements', 'in', 'a', 'series', 'of', 'sketches', 'that', 'would', 'inspire', 'her', 'next', 'sculpture', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'moving', 'into', 'the', 'old', 'Victorian', 'house', ',', 'the', 'family', 'discovered', 'a', 'mole', 'had', 'taken', 'up', 'residence', 'in', 'the', 'walls', ',', 'its', 'scratching', 'noises', 'a', 'persistent', 'nuisance', 'at', 'night', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['While', 'on', 'a', 'solo', 'hike', 'through', 'the', 'Argentine', 'pampas', ',', 'Maria', 'stumbled', 'upon', 'an', 'armadillo', 'shell', ',', 'perfectly', 'intact', ',', 'which', 'she', 'carefully', 'packed', 'to', 'show', 'her', 'anthropology', 'class', 'back', 'in', 'Buenos', 'Aires', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'Angkor', 'Wat', 'temple', 'complex', ',', 'tourists', 'marveled', 'at', 'the', 'agile', 'langur', 'monkeys', 'leaping', 'between', 'ancient', 'stone', 'ruins', ',', 'their', 'grey', 'fur', 'glowing', 'in', 'the', 'fading', 'light', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'wildlife', 'rehabilitation', 'center', 'successfully', 'nursed', 'a', 'injured', 'mole', 'back', 'to', 'health', ',', 'releasing', 'it', 'into', 'a', 'safe', ',', 'enclosed', 'environment', 'to', 'ensure', 'its', 'survival', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'archaeologists', 'were', 'fascinated', 'by', 'the', 'ancient', 'petroglyphs', 'depicting', 'goats', ',', 'which', 'provided', 'crucial', 'insights', 'into', 'the', 'livestock', 'practices', 'of', 'the', 'long', '-', 'lost', 'civilization', 'they', 'were', 'studying', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'dolphin', 'enclosure', 'at', 'the', 'newly', 'opened', 'aquarium', 'featured', 'a', 'massive', 'viewing', 'panel', ',', 'offering', 'visitors', 'an', 'immersive', 'experience', 'as', 'they', 'watched', 'the', 'playful', 'dolphins', 'breach', 'and', 'somersault', 'in', 'the', 'depths', 'below', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'backyard', ',', 'Tim', ""'"", 's', 'children', 'squealed', 'with', 'delight', 'as', 'they', 'fed', 'the', 'chickens', ',', 'watching', 'as', 'the', 'dominant', 'rooster', ',', 'Mr', '.', 'Whiskers', ',', 'chased', 'the', 'hens', 'away', 'from', 'the', 'feeding', 'trough', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', '10', '-', 'hour', 'hike', ',', 'our', 'tour', 'group', 'finally', 'caught', 'a', 'glimpse', 'of', 'a', 'majestic', 'Komodo', 'dragon', 'basking', 'in', 'the', 'sun', 'on', 'a', 'rocky', 'outcropping', 'in', 'Rinca', 'Island', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
